0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, act   Load, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
530,10:16:33:249,97,20,1,0,8,0,1,26.388,9.327,-10,0.008,19129.227,0,5,2000,200,1799,200,8.098,0,0,155,100,100,0,1,0,0,8.098,8.112,50.7174,50.6986,0.0237,0.5032,0,0.0303,0.0863,0
531,10:16:33:342,93,20,1,0,8,0,1,26.388,9.327,-10,0.008,19129.227,0,5,2000,200,1799,200,8.0667,0,0,155,100,100,0,1,0,0,8.0667,8.0917,50.7174,50.6986,0.0233,0.503,0,0.0313,0.0831,0
532,10:16:33:437,95,20,1,0,8,0,1,26.922,8.404,-10,31208.675,0,0.008,4,2000,200,1799,200,8.037,0,0,155,100,100,0,1,0,0,8.037,8.0448,50.7174,50.6971,0.0233,0.503,0,0.0313,0.0831,0
533,10:16:33:536,99,20,1,0,8,0,1,26.922,8.404,-10,31208.675,0,0.008,4,2000,200,1799,200,7.9839,0,0,155,100,100,0,1,0,0,7.9839,7.8027,50.7174,50.6971,0.0236,0.5491,0,0.0281,0.0779,0
534,10:16:33:636,100,20,1,0,8,0,1,26.922,8.404,-10,31208.675,0,0.008,4,2000,200,1799,200,7.9214,0,0,155,100,100,0,1,0,0,7.9214,7.7199,50.7174,50.6955,0.0236,0.5491,0,0.0281,0.0779,0
535,10:16:33:736,100,20,1,0,8,0,1,26.922,8.404,-10,31208.675,0,0.008,4,2000,200,1799,200,7.7496,0,0,155,100,100,0,1,0,0,7.7496,7.6402,50.7174,50.6955,0.0236,0.587,0,0.0284,0.0751,0
536,10:16:33:839,103,20,1,0,8,0,1,27.615,7.203,-10,0,0,0,4,2000,200,1799,200,7.6714,0,0,155,100,100,0,1,0,0,7.6714,7.6308,50.7174,50.6955,0.0242,0.645,0,0.0273,0.0676,0
537,10:16:33:939,100,20,1,0,8,0,1,27.615,7.203,-10,0,0,0,4,2000,200,1799,200,7.5667,0,0,155,100,100,0,1,0,0,7.5667,7.6246,50.7158,50.6955,0.0242,0.645,0,0.0273,0.0676,0
538,10:16:34: 39,100,20,1,0,8,0,1,27.615,7.203,-10,0,0,0,4,2000,200,1799,200,7.5777,0,0,155,100,100,0,1,0,0,7.5777,7.5855,50.7158,50.6939,0.0245,0.7144,0,0.0274,0.0694,0
539,10:16:34:140,101,20,1,0,8,0,1,27.615,7.203,-10,0,0,0,4,2000,200,1799,200,7.6105,0,0,155,100,100,0,1,0,0,7.6105,7.4543,50.7158,50.6939,0.0245,0.7144,0,0.0274,0.0694,0
540,10:16:34:230,90,20,1,0,8,0,1,27.615,7.203,-10,0,0,0,4,2000,200,1799,200,7.5527,0,0,155,100,100,0,1,0,0,7.5527,7.3433,50.7158,50.6939,0.0248,0.7209,0,0.0275,0.065,0
541,10:16:34:322,92,20,1,0,8,0,1,28.308,6.002,-10,0,0,0,3,2000,200,1799,200,7.5058,0,0,155,100,100,0,1,0,0,7.5058,7.2402,50.7158,50.6939,0.0248,0.7209,0,0.0275,0.065,0
542,10:16:34:422,100,20,1,0,8,0,1,28.308,6.002,-10,0,0,0,3,2000,200,1799,200,7.2996,0,0,155,100,100,0,1,0,0,7.2996,7.1465,50.7158,50.6939,0.0262,0.8041,0,0.0259,0.0617,0
543,10:16:34:513,91,20,1,0,8,0,1,28.308,6.002,-10,0,0,0,3,2000,200,1799,200,7.1855,0,0,155,100,100,0,1,0,0,7.1855,7.1715,50.7158,50.6939,0.0257,0.8189,0,0.0255,0.055,0
544,10:16:34:606,93,20,1,0,8,0,1,28.308,6.002,-10,0,0,0,3,2000,200,1799,200,7.0808,0,0,155,100,100,0,1,0,0,7.0808,7.1746,50.7174,50.6939,0.0257,0.8189,0,0.0255,0.055,0
545,10:16:34:706,100,20,1,0,8,0,1,28.948,4.893,-10,0,37297.641,0,3,2000,200,1799,200,7.0652,0,0,155,100,100,0,1,0,0,7.0652,7.1808,50.7158,50.6939,0.026,0.8575,0,0.0275,0.0517,0
546,10:16:34:804,98,20,1,0,8,0,1,28.948,4.893,-10,0,37297.641,0,3,2000,200,1799,200,7.0777,0,0,155,100,100,0,1,0,0,7.0777,7.1402,50.7158,50.6939,0.026,0.8575,0,0.0275,0.0517,0
547,10:16:34:899,95,20,1,0,8,0,1,28.948,4.893,-10,0,37297.641,0,3,2000,200,1799,200,7.1261,0,0,155,100,100,0,1,0,0,7.1261,6.9652,50.7174,50.6939,0.027,0.8792,0,0.0253,0.0434,0
548,10:16:34:999,100,20,1,0,8,0,1,29.535,3.877,-10,0,0,0,3,2000,200,1799,200,7.109,0,0,155,100,100,0,1,0,0,7.109,6.8668,50.7174,50.6939,0.027,0.8792,0,0.0253,0.0434,0
549,10:16:35: 91,92,20,1,0,8,0,1,29.535,3.877,-10,0,0,0,3,2000,200,1799,200,6.998,0,0,155,100,100,0,1,0,0,6.998,6.659,50.7174,50.6955,0.0272,0.8706,0,0.0239,0.0369,0
550,10:16:35:191,100,20,1,0,8,0,1,29.535,3.877,-10,0,0,0,3,2000,200,1799,200,6.9043,0,0,155,100,100,0,1,0,0,6.9043,6.6309,50.7158,50.6955,0.026,0.8505,0,0.0236,0.0352,0
551,10:16:35:282,91,20,1,0,8,0,1,29.535,3.877,-10,0,0,0,3,2000,200,1799,200,6.7074,0,0,155,100,100,0,1,0,0,6.7074,6.5902,50.7158,50.6955,0.026,0.8505,0,0.0236,0.0352,0
552,10:16:35:381,99,20,1,0,8,0,1,30.122,2.861,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.6324,0,0,155,100,100,0,1,0,0,6.6324,6.6152,50.7142,50.6955,0.027,0.8465,0,0.0239,0.0265,0
553,10:16:35:478,97,20,1,0,8,0,1,30.122,2.861,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.559,0,0,155,100,100,0,1,0,0,6.559,6.6496,50.7142,50.6955,0.027,0.8465,0,0.0239,0.0265,0
554,10:16:35:577,99,20,2,0,8,0,1,30.122,2.861,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.5231,0,0,155,100,100,0,1,0,0,6.5231,6.634,50.7111,50.6955,0.0269,0.802,0,0.0233,0.0242,0
555,10:16:35:677,100,20,2,0,8,0,1,30.122,2.861,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.5199,0,0,155,100,100,0,1,0,0,6.5199,6.6434,50.7096,50.6955,0.0269,0.802,0,0.0233,0.0242,0
556,10:16:35:769,92,20,2,0,8,0,1,30.122,2.861,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.6824,0,0,155,100,100,0,1,0,0,6.6824,6.6262,50.708,50.6955,0.0267,0.7992,0,0.0231,0.0225,0
557,10:16:35:869,100,20,2,0,8,0,1,30.764,1.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.7527,0,0,155,100,100,0,1,0,0,6.7527,6.6184,50.708,50.6955,0.0288,0.8061,0,0.0234,0.0218,0
558,10:16:35:965,96,20,2,0,8,0,1,30.764,1.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.8074,0,0,155,100,100,0,1,0,0,6.8074,6.5934,50.708,50.6955,0.0288,0.8061,0,0.0234,0.0218,0
559,10:16:36: 65,100,20,2,0,8,0,1,30.764,1.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.8965,0,0,155,100,100,0,1,0,0,6.8965,6.5309,50.7064,50.6955,0.029,0.8262,0,0.0226,0.034,0
560,10:16:36:165,100,20,2,0,8,0,1,30.993,0.261,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.8793,0,0,155,100,100,0,1,0,0,6.8793,6.5731,50.7064,50.6955,0.029,0.8262,0,0.0226,0.034,0
561,10:16:36:265,100,20,2,0,8,0,1,30.993,0.261,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.8574,0,0,155,100,100,0,1,0,0,6.8574,6.7059,50.7049,50.6955,0.0289,0.8182,0,0.0221,0.038,0
562,10:16:36:365,100,20,2,0,8,0,1,30.993,0.261,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.859,0,0,155,100,100,0,1,0,0,6.859,6.859,50.7049,50.6955,0.0289,0.8182,0,0.0221,0.038,0
563,10:16:36:465,100,20,2,0,8,0,1,30.993,0.261,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.9871,0,0,155,100,100,0,1,0,0,6.9871,7.1433,50.7064,50.6955,0.0296,0.8568,0,0.0222,0.0443,0
564,10:16:36:555,90,20,2,0,8,0,1,30.935,-0.802,-10,0,37297.641,0,3,2000,200,1799,200,7.1137,0,0,155,100,100,0,1,0,0,7.1137,7.2152,50.7064,50.6955,0.0301,0.7795,0,0.023,0.0485,0
565,10:16:36:655,100,20,2,0,8,0,1,30.935,-0.802,-10,0,37297.641,0,3,2000,200,1799,200,7.2605,0,0,155,100,100,0,1,0,0,7.2605,7.309,50.7064,50.6955,0.0301,0.7795,0,0.023,0.0485,0
566,10:16:36:755,100,20,2,0,8,0,1,30.935,-0.802,-10,0,37297.641,0,3,2000,200,1799,200,7.5402,0,0,155,100,100,0,1,0,0,7.5402,7.3793,50.7064,50.6955,0.0295,0.7693,0,0.0235,0.0468,0
567,10:16:36:855,100,20,2,0,8,0,1,30.935,-0.802,-10,0,37297.641,0,3,2000,200,1799,200,7.6636,0,0,155,100,100,0,1,0,0,7.6636,7.4121,50.7064,50.6939,0.0295,0.7693,0,0.0235,0.0468,0
568,10:16:36:953,98,20,2,0,8,0,1,30.527,-2.122,-10,0,0,0,4,2000,200,1799,200,7.7902,0,0,155,100,100,0,1,0,0,7.7902,7.5746,50.708,50.6939,0.0296,0.7722,0,0.0235,0.0496,0
569,10:16:37: 53,100,20,1,0,8,0,1,30.527,-2.122,-10,0,0,0,4,2000,200,1799,200,7.8511,0,0,155,100,100,0,1,0,0,7.8511,7.7089,50.708,50.6939,0.0292,0.7032,0,0.0241,0.0523,0
570,10:16:37:147,94,20,1,0,8,0,1,30.527,-2.122,-10,0,0,0,4,2000,200,1799,200,7.9277,0,0,155,100,100,0,1,0,0,7.9277,7.8745,50.708,50.6939,0.0292,0.7032,0,0.0241,0.0523,0
571,10:16:37:247,100,20,1,0,8,0,1,30.063,-2.962,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,8.1136,0,0,155,100,100,0,1,0,0,8.1136,8.1714,50.708,50.6939,0.0281,0.6273,0,0.0241,0.0442,0
572,10:16:37:342,95,20,1,0,8,0,1,30.063,-2.962,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,8.2073,0,0,155,100,100,0,1,0,0,8.2073,8.2526,50.7096,50.6939,0.0281,0.6273,0,0.0241,0.0442,0
573,10:16:37:442,100,20,1,0,8,0,1,30.063,-2.962,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,8.2855,0,0,155,100,100,0,1,0,0,8.2855,8.2917,50.7096,50.6939,0.0301,0.6615,0,0.0235,0.0498,0
574,10:16:37:542,100,20,1,0,8,0,1,29.476,-3.978,-10,0,-37306.22,0,4,2000,200,1799,200,8.3948,0,0,155,100,100,0,1,0,0,8.3948,8.2808,50.7096,50.6939,0.0301,0.6615,0,0.0235,0.0498,0
575,10:16:37:642,100,20,1,0,8,0,1,29.476,-3.978,-10,0,-37306.22,0,5,2000,200,1799,200,8.4292,0,0,155,100,100,0,1,0,0,8.4292,8.2308,50.7096,50.6939,0.0304,0.6217,0,0.0254,0.0494,0
576,10:16:37:746,104,20,1,0,8,0,1,29.476,-3.978,-10,0,-37306.22,0,5,2000,200,1799,200,8.3745,0,0,155,100,100,0,1,0,0,8.3745,8.2464,50.708,50.6939,0.0287,0.5866,0,0.0239,0.0497,0
577,10:16:37:846,100,20,1,0,8,0,1,29.476,-3.978,-10,0,-37306.22,0,5,2000,200,1799,200,8.3433,0,0,155,100,100,0,1,0,0,8.3433,8.2714,50.708,50.6939,0.0287,0.5866,0,0.0239,0.0497,0
578,10:16:37:946,100,20,1,0,8,0,1,28.943,-4.902,-10,0,0,0,5,2000,200,1799,200,8.3714,0,0,155,100,100,0,1,0,0,8.3714,8.4105,50.708,50.6955,0.0299,0.5647,0,0.0248,0.0477,0
579,10:16:38: 46,100,20,1,0,8,0,1,28.943,-4.902,-10,0,0,0,5,2000,200,1799,200,8.4151,0,0,155,100,100,0,1,0,0,8.4151,8.4917,50.708,50.6955,0.0299,0.5647,0,0.0248,0.0477,0
580,10:16:38:146,100,20,1,0,8,0,1,28.943,-4.902,-10,0,0,0,5,2000,200,1799,200,8.5495,0,0,155,100,100,0,1,0,0,8.5495,8.5354,50.708,50.6955,0.0297,0.6022,0,0.0263,0.0492,0
581,10:16:38:246,100,20,1,0,8,0,1,28.356,-5.918,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.6276,0,0,155,100,100,0,1,0,0,8.6276,8.5245,50.708,50.6971,0.0295,0.5876,0,0.025,0.0476,0
582,10:16:38:346,100,20,1,0,8,0,1,28.356,-5.918,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.6589,0,0,155,100,100,0,1,0,0,8.6589,8.5104,50.708,50.6971,0.0295,0.5876,0,0.025,0.0476,0
583,10:16:38:446,100,20,1,0,8,0,1,28.356,-5.918,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.6307,0,0,155,100,100,0,1,0,0,8.6307,8.462,50.708,50.6955,0.0274,0.5511,0,0.0243,0.0444,0
584,10:16:38:540,94,20,1,0,8,0,1,27.876,-6.75,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.6058,0,0,155,100,100,0,1,0,0,8.6058,8.4839,50.708,50.6955,0.0274,0.5511,0,0.0243,0.0444,0
585,10:16:38:640,100,20,1,0,8,0,1,27.876,-6.75,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.5323,0,0,155,100,100,0,1,0,0,8.5323,8.5808,50.708,50.6939,0.029,0.6086,0,0.0254,0.0538,0
586,10:16:38:749,109,20,1,0,8,0,1,27.876,-6.75,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.562,0,0,155,100,100,0,1,0,0,8.562,8.612,50.708,50.6939,0.0276,0.5777,0,0.025,0.0453,0
587,10:16:38:846,97,20,1,0,8,0,1,27.876,-6.75,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.6776,0,0,155,100,100,0,1,0,0,8.6776,8.6401,50.708,50.6924,0.0276,0.5777,0,0.025,0.0453,0
588,10:16:38:946,100,20,1,0,8,0,1,27.29,-7.766,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.7354,0,0,155,100,100,0,1,0,0,8.7354,8.6401,50.708,50.6892,0.0272,0.5378,0,0.0253,0.0421,0
589,10:16:39: 42,96,20,1,0,8,0,1,27.29,-7.766,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.762,0,0,155,100,100,0,1,0,0,8.762,8.5604,50.708,50.6861,0.0272,0.5378,0,0.0253,0.0421,0
590,10:16:39:142,100,20,1,0,8,0,1,27.29,-7.766,-10,-26396.057,31208.675,0.016,5,2000,200,1799,200,8.762,0,0,155,100,100,0,1,0,0,8.762,8.5823,50.708,50.6861,0.0279,0.5593,0,0.025,0.0458,0
591,10:16:39:242,100,20,1,0,8,0,1,26.703,-8.782,-10,-26396.057,31208.675,0,5,2000,200,1799,200,8.7042,0,0,155,100,100,0,1,0,0,8.7042,8.612,50.708,50.6861,0.028,0.5494,0,0.026,0.0484,0
592,10:16:39:342,100,20,1,0,8,0,1,26.703,-8.782,-10,-26396.057,31208.675,0,5,2000,200,1799,200,8.6964,0,0,155,100,100,0,1,0,0,8.6964,8.7011,50.708,50.6846,0.028,0.5494,0,0.026,0.0484,0
593,10:16:39:442,100,20,1,0,8,0,1,26.703,-8.782,-10,-26396.057,31208.675,0,5,2000,200,1799,200,8.7011,0,0,155,100,100,0,1,0,0,8.7011,8.7604,50.708,50.6846,0.0262,0.5711,0,0.0243,0.0461,0
594,10:16:39:542,100,20,1,0,8,0,1,26.703,-8.782,-10,-26396.057,31208.675,0,5,2000,200,1799,200,8.8089,0,0,155,100,100,0,1,0,0,8.8089,8.7807,50.708,50.683,0.0262,0.5711,0,0.0243,0.0461,0
595,10:16:39:642,100,20,1,0,8,0,1,26.116,-9.798,-10,0,0,0,5,2000,200,1799,200,8.8745,0,0,155,100,100,0,1,0,0,8.8745,8.7542,50.7096,50.683,0.0281,0.6041,0,0.0245,0.0435,0
596,10:16:39:742,100,20,1,0,8,0,1,26.116,-9.798,-10,0,0,0,5,2000,200,1799,200,8.8479,0,0,155,100,100,0,1,0,0,8.8479,8.6854,50.7096,50.683,0.0281,0.6041,0,0.0245,0.0435,0
597,10:16:39:842,100,20,1,0,8,0,1,26.116,-9.798,-10,0,0,0,5,2000,200,1799,200,8.7854,0,0,155,100,100,0,1,0,0,8.7854,8.6464,50.7096,50.683,0.0268,0.5881,0,0.024,0.0459,0
598,10:16:39:942,100,20,1,0,8,0,1,26.116,-9.798,-10,0,0,0,5,2000,200,1799,200,8.7432,0,0,155,100,100,0,1,0,0,8.7432,8.6589,50.7096,50.683,0.0271,0.5816,0,0.0251,0.0498,0
599,10:16:40: 42,100,20,1,0,8,0,1,25.423,-10.999,-10,0,0,0,5,2000,200,1799,200,8.6839,0,0,155,100,100,0,1,0,0,8.6839,8.7479,50.7096,50.683,0.0271,0.5816,0,0.0251,0.0498,0
600,10:16:40:136,94,20,1,0,8,0,1,25.423,-10.999,-10,0,0,0,5,2000,200,1799,200,8.6995,0,0,155,100,100,0,1,0,0,8.6995,8.7323,50.7096,50.683,0.0259,0.5612,0,0.0241,0.0483,0
601,10:16:40:236,100,20,1,0,8,0,1,25.423,-10.999,-10,0,0,0,5,2000,200,1799,200,8.7714,0,0,155,100,100,0,1,0,0,8.7714,8.6964,50.7096,50.6846,0.0259,0.5612,0,0.0241,0.0483,0
602,10:16:40:330,94,20,1,0,8,0,1,24.943,-11.83,-10,-28097.667,0,0,5,2000,200,1799,200,8.7995,0,0,155,100,100,0,1,0,0,8.7995,8.6557,50.7096,50.6861,0.026,0.5743,0,0.0243,0.0454,0
603,10:16:40:430,100,20,1,0,8,0,1,24.943,-11.83,-10,-28097.667,0,0,5,2000,200,1799,200,8.8464,0,0,155,100,100,0,1,0,0,8.8464,8.6323,50.7096,50.6861,0.0291,0.6414,0,0.0267,0.0475,0
604,10:16:40:529,99,20,1,0,8,0,1,24.943,-11.83,-10,-28097.667,0,0,5,2000,200,1799,200,8.7417,0,0,155,100,100,0,1,0,0,8.7417,8.6245,50.7096,50.6861,0.0291,0.6414,0,0.0267,0.0475,0
605,10:16:40:629,100,20,1,0,8,0,1,24.943,-11.83,-10,-28097.667,0,0,5,2000,200,1799,200,8.6714,0,0,155,100,100,0,1,0,0,8.6714,8.6589,50.7096,50.6861,0.0259,0.5857,0,0.0256,0.0496,0
606,10:16:40:719,90,20,1,0,8,0,1,24.357,-12.847,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.6761,0,0,155,100,100,0,1,0,0,8.6761,8.7229,50.7111,50.6861,0.0259,0.5857,0,0.0256,0.0496,0
607,10:16:40:812,93,20,1,0,8,0,1,24.357,-12.847,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.7089,0,0,155,100,100,0,1,0,0,8.7089,8.7229,50.7111,50.6861,0.0284,0.6319,0,0.0259,0.0508,0
608,10:16:40:912,100,20,1,0,8,0,1,24.357,-12.847,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.7464,0,0,155,100,100,0,1,0,0,8.7464,8.6417,50.7111,50.6861,0.0284,0.6319,0,0.0259,0.0508,0
609,10:16:41:  6,94,20,1,0,8,0,1,23.717,-13.955,-10,0.008,19129.227,0,5,2000,200,1799,200,8.7339,0,0,155,100,100,0,1,0,0,8.7339,8.5495,50.7111,50.6861,0.0272,0.604,0,0.0241,0.0526,0
610,10:16:41: 99,93,20,1,0,8,0,1,23.717,-13.955,-10,0.008,19129.227,0,5,2000,200,1799,200,8.7089,0,0,155,100,100,0,1,0,0,8.7089,8.5136,50.7096,50.6861,0.0268,0.646,0,0.0241,0.0465,0
611,10:16:41:199,100,20,1,0,8,0,1,23.717,-13.955,-10,0.008,19129.227,0,5,2000,200,1799,200,8.5354,0,0,155,100,100,0,1,0,0,8.5354,8.4823,50.7096,50.6846,0.0268,0.646,0,0.0241,0.0465,0
612,10:16:41:291,92,20,1,0,8,0,1,23.717,-13.955,-10,0.008,19129.227,0,5,2000,200,1799,200,8.4839,0,0,155,100,100,0,1,0,0,8.4839,8.4979,50.7096,50.6846,0.0282,0.7065,0,0.0238,0.0487,0
613,10:16:41:391,100,20,1,0,8,0,1,23.237,-14.786,-10,0,37297.641,0,5,2000,200,1799,200,8.462,0,0,155,100,100,0,1,0,0,8.462,8.5292,50.7096,50.6846,0.0282,0.7065,0,0.0238,0.0487,0
614,10:16:41:499,108,20,1,0,8,0,1,23.237,-14.786,-10,0,37297.641,0,5,2000,200,1799,200,8.512,0,0,155,100,100,0,1,0,0,8.512,8.5136,50.708,50.6846,0.0284,0.6939,0,0.0243,0.0506,0
615,10:16:41:599,100,20,1,0,8,0,1,23.237,-14.786,-10,0,37297.641,0,5,2000,200,1799,200,8.5651,0,0,155,100,100,0,1,0,0,8.5651,8.3776,50.708,50.6846,0.0289,0.7458,0,0.0241,0.0521,0
616,10:16:41:699,100,20,1,0,8,0,1,22.65,-15.803,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.5308,0,0,155,100,100,0,1,0,0,8.5308,8.3292,50.708,50.6846,0.0289,0.7458,0,0.0241,0.0521,0
617,10:16:41:793,94,20,1,0,8,0,1,22.65,-15.803,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.3839,0,0,155,100,100,0,1,0,0,8.3839,8.273,50.7096,50.6846,0.0285,0.7111,0,0.0244,0.0559,0
618,10:16:41:893,100,20,1,0,8,0,1,22.65,-15.803,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.3042,0,0,155,100,100,0,1,0,0,8.3042,8.2792,50.7096,50.6846,0.0285,0.7111,0,0.0244,0.0559,0
619,10:16:41:993,100,20,1,0,8,0,1,22.65,-15.803,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.2495,0,0,155,100,100,0,1,0,0,8.2495,8.3058,50.7096,50.6846,0.0279,0.7549,0,0.0232,0.044,0
620,10:16:42: 93,100,20,1,0,8,0,1,22.063,-16.819,-10,0,0,0,5,2000,200,1799,200,8.2901,0,0,155,100,100,0,1,0,0,8.2901,8.2511,50.7111,50.6846,0.0279,0.7549,0,0.0232,0.044,0
621,10:16:42:193,100,20,1,0,8,0,1,22.063,-16.819,-10,0,0,0,5,2000,200,1799,200,8.3073,0,0,155,100,100,0,1,0,0,8.3073,8.1745,50.7111,50.6861,0.0284,0.8033,0,0.0241,0.0462,0
622,10:16:42:291,98,20,1,0,8,0,1,22.063,-16.819,-10,0,0,0,5,2000,200,1799,200,8.212,0,0,155,100,100,0,1,0,0,8.212,8.0042,50.7158,50.6846,0.0288,0.8043,0,0.0237,0.048,0
623,10:16:42:388,97,20,1,0,8,0,1,21.53,-17.743,-10,0.008,19129.227,0,4,2000,200,1799,200,8.1261,0,0,155,100,100,0,1,0,0,8.1261,7.9339,50.7158,50.6861,0.0288,0.8043,0,0.0237,0.048,0
624,10:16:42:488,100,20,1,0,8,0,1,21.53,-17.743,-10,0.008,19129.227,0,4,2000,200,1799,200,7.9495,0,0,155,100,100,0,1,0,0,7.9495,7.9574,50.7174,50.6861,0.0276,0.7931,0,0.0234,0.0489,0
625,10:16:42:588,100,20,1,0,8,0,1,21.53,-17.743,-10,0.008,19129.227,0,4,2000,200,1799,200,7.8964,0,0,155,100,100,0,1,0,0,7.8964,7.9761,50.7174,50.6861,0.0276,0.7931,0,0.0234,0.0489,0
626,10:16:42:678,90,20,1,0,8,0,1,21.53,-17.743,-10,0.008,19129.227,0,4,2000,200,1799,200,7.8933,0,0,155,100,100,0,1,0,0,7.8933,7.9027,50.7189,50.6877,0.0286,0.786,0,0.0224,0.0407,0
627,10:16:42:782,104,20,1,0,8,0,1,20.89,-18.851,-10,0,0,0,4,2000,200,1799,200,7.9027,0,0,155,100,100,0,1,0,0,7.9027,7.8495,50.7189,50.6861,0.029,0.8277,0,0.0218,0.042,0
628,10:16:42:872,90,20,1,0,8,0,1,20.89,-18.851,-10,0,0,0,4,2000,200,1799,200,7.8464,0,0,155,100,100,0,1,0,0,7.8464,7.6402,50.7205,50.6861,0.029,0.8277,0,0.0218,0.042,0
629,10:16:42:972,100,20,1,0,8,0,1,20.89,-18.851,-10,0,0,0,4,2000,200,1799,200,7.7964,0,0,155,100,100,0,1,0,0,7.7964,7.5542,50.7205,50.6861,0.0295,0.863,0,0.0222,0.0501,0
630,10:16:43: 72,100,20,1,0,8,0,1,20.89,-18.851,-10,0,0,0,4,2000,200,1799,200,7.6261,0,0,155,100,100,0,1,0,0,7.6261,7.5464,50.7205,50.6861,0.0295,0.863,0,0.0222,0.0501,0
631,10:16:43:172,100,20,1,0,8,0,1,20.25,-19.96,-10,0,37297.641,0,4,2000,200,1799,200,7.5371,0,0,155,100,100,0,1,0,0,7.5371,7.5589,50.7205,50.6877,0.0287,0.872,0,0.0216,0.0499,0
632,10:16:43:265,93,20,1,0,8,0,1,20.25,-19.96,-10,0,37297.641,0,4,2000,200,1799,200,7.4949,0,0,155,100,100,0,1,0,0,7.4949,7.5699,50.7189,50.6861,0.0287,0.872,0,0.0216,0.0499,0
633,10:16:43:360,95,20,1,0,8,0,1,19.77,-20.791,-10,0,0,0,4,2000,200,1799,200,7.448,0,0,155,100,100,0,1,0,0,7.448,7.4855,50.7189,50.6877,0.0302,0.8718,0,0.021,0.0494,0
634,10:16:43:467,107,20,1,0,8,0,1,19.77,-20.791,-10,0,0,0,3,2000,200,1799,200,7.4683,0,0,155,100,100,0,1,0,0,7.4683,7.3761,50.7174,50.6877,0.0282,0.8479,0,0.0206,0.0463,0
635,10:16:43:567,100,20,1,0,8,0,1,19.77,-20.791,-10,0,0,0,3,2000,200,1799,200,7.4527,0,0,155,100,100,0,1,0,0,7.4527,7.198,50.7174,50.6877,0.0282,0.8479,0,0.0206,0.0463,0
636,10:16:43:664,97,20,1,0,8,0,1,19.77,-20.791,-10,0,0,0,3,2000,200,1799,200,7.3605,0,0,155,100,100,0,1,0,0,7.3605,7.1183,50.7174,50.6877,0.0289,0.8078,0,0.0212,0.0486,0
637,10:16:43:764,100,20,1,0,8,0,1,19.183,-21.807,-10,19129.231,-26398.759,31269.026,3,2000,200,1799,200,7.2886,0,0,155,100,100,0,1,0,0,7.2886,7.0808,50.7174,50.6877,0.0289,0.8078,0,0.0212,0.0486,0
638,10:16:43:862,98,20,1,0,8,0,1,19.183,-21.807,-10,19129.231,-26398.759,31269.026,3,2000,200,1799,200,7.0949,0,0,155,100,100,0,1,0,0,7.0949,7.098,50.7174,50.6877,0.0295,0.7922,0,0.0219,0.0535,0
639,10:16:43:960,98,20,1,0,8,0,1,19.183,-21.807,-10,19129.231,-26398.759,31269.026,3,2000,200,1799,200,7.0324,0,0,155,100,100,0,1,0,0,7.0324,7.0996,50.7158,50.6877,0.0301,0.7752,0,0.0219,0.0571,0
